Date,SKU,Sales,On_Hand,Lead_Time_Days,Avg_Daily_Demand,Demand_Std,Safety_Stock,Reorder_Point
2026-02-17,SKU_026,51,135,5,51.357142857142854,15.529659676577896,57.2968682620382,314.0825825477525
2025-11-26,SKU_027,11,327,9,11.0,0.0,0.0,99.0
2025-11-27,SKU_027,14,313,9,12.5,2.1213203435596424,10.50053570062023,123.00053570062023
2025-11-28,SKU_027,17,296,9,14.0,3.0,14.849999999999998,140.85
2025-11-29,SKU_027,20,276,9,15.5,3.872983346207417,19.171267563726715,158.6712675637267
2025-11-30,SKU_027,11,265,9,14.6,3.9115214431215892,19.362031143451865,150.76203114345188
2025-12-01,SKU_027,14,251,9,14.5,3.507135583350036,17.36032113758268,147.86032113758267
2025-12-02,SKU_027,8,243,9,13.571428571428571,4.035556254807296,19.976003461296116,142.11886060415327
2025-12-03,SKU_027,7,236,9,12.75,4.399675312695569,21.77839279784307,136.52839279784308
2025-12-04,SKU_027,11,225,9,12.555555555555555,4.156654637779975,20.575440457010874,133.57544045701087
2025-12-05,SKU_027,15,210,9,12.8,3.9944405810520647,19.77248087620772,134.97248087620773
2025-12-06,SKU_027,17,193,9,13.181818181818182,3.9954519598709184,19.777487201361044,138.41385083772468
2025-12-07,SKU_027,19,174,9,13.666666666666666,4.163331998932265,20.608493394714714,143.6084933947147
2025-12-08,SKU_027,8,166,9,13.23076923076923,4.284737373395756,21.20944999830899,140.28637307523206
2025-12-09,SKU_027,9,157,9,12.928571428571429,4.2691070173134245,21.132079735701453,137.48922259284433
2025-12-10,SKU_027,9,148,9,12.785714285714286,4.370857536501917,21.635744805684485,136.70717337711307
2025-12-11,SKU_027,13,135,9,12.714285714285714,4.357638235215377,21.570309264316112,135.99888069288752
2025-12-12,SKU_027,12,123,9,12.357142857142858,4.180672431322738,20.694328535047553,131.90861424933328
2025-12-13,SKU_027,21,102,9,12.428571428571429,4.327271048279125,21.419991688981668,133.27713454612453
2025-12-14,SKU_027,17,85,9,12.857142857142858,4.469678062010952,22.12490640695421,137.83919212123993
2025-12-15,SKU_027,15,70,9,12.928571428571429,4.497251908140651,22.26139694529622,138.61853980243907
2025-12-16,SKU_027,7,63,9,12.857142857142858,4.588566775687704,22.713405539654133,138.42769125393986
2025-12-17,SKU_027,12,51,9,13.214285714285714,4.2819580608834595,21.195692401373122,140.12426382994454
2025-12-18,SKU_027,14,37,9,13.428571428571429,4.237457251234986,20.975413393613177,141.83255625075603
2025-12-19,SKU_027,16,203,9,13.5,4.274252071325551,21.15754775306148,142.65754775306146
2025-12-20,SKU_027,19,184,9,13.642857142857142,4.430786401065632,21.932392685274877,144.71810697098914
2025-12-21,SKU_027,16,168,9,13.428571428571429,4.219265078446459,20.885362138309972,141.74250499545283
2025-12-22,SKU_027,7,161,9,13.357142857142858,4.325366020210453,21.41056180004174,141.62484751432746
2025-12-23,SKU_027,6,155,9,13.142857142857142,4.62197331911786,22.878767929633405,141.16448221534768
2025-12-24,SKU_027,8,147,9,13.071428571428571,4.698023900687242,23.255218308401847,140.898075451259
2025-12-25,SKU_027,9,138,9,12.785714285714286,4.822679935289274,23.872265679681906,138.9436942511105
2025-12-26,SKU_027,16,122,9,13.071428571428571,4.890560542267361,24.208274684223433,141.85113182708056
2025-12-27,SKU_027,24,98,9,13.285714285714286,5.312229307906448,26.29553507413692,145.8669636455655
2025-12-28,SKU_027,15,83,9,13.142857142857142,5.230930831375748,25.89310761530995,144.17882190102424
2025-12-29,SKU_027,14,69,9,13.071428571428571,5.210408011696556,25.79151965789795,143.4343768007551
2025-12-30,SKU_027,13,56,9,13.5,4.910741758164913,24.308171702916315,145.80817170291633
2025-12-31,SKU_027,11,45,9,13.428571428571429,4.941415021791069,24.460004357865788,145.31714721500865
2026-01-01,SKU_027,15,212,9,13.5,4.957511782832501,24.53968332502088,146.0396833250209
2026-01-02,SKU_027,19,193,9,13.714285714285714,5.135525910130956,25.42085325514823,148.84942468371963
2026-01-03,SKU_027,19,174,9,13.714285714285714,5.135525910130956,25.42085325514823,148.84942468371963
2026-01-04,SKU_027,20,154,9,14.0,5.378017936291858,26.621188784644694,152.6211887846447
2026-01-05,SKU_027,5,149,9,13.857142857142858,5.6002354738562,27.72116559558819,152.4354513098739
2026-01-06,SKU_027,13,136,9,14.357142857142858,5.13819996702142,25.434089836756023,154.64837555104174
2026-01-07,SKU_027,8,128,9,14.357142857142858,5.13819996702142,25.434089836756023,154.64837555104174
2026-01-08,SKU_027,13,115,9,14.642857142857142,4.924149951743221,24.374542261128944,156.16025654684321
2026-01-09,SKU_027,12,103,9,14.357142857142858,4.95529464865058,24.528708510820373,153.7429942251061
2026-01-10,SKU_027,18,85,9,13.928571428571429,4.269107017313426,21.13207973570146,146.48922259284433
2026-01-11,SKU_027,15,70,9,13.928571428571429,4.269107017313426,21.13207973570146,146.48922259284433
2026-01-12,SKU_027,14,56,9,13.928571428571429,4.269107017313426,21.13207973570146,146.48922259284433
2026-01-13,SKU_027,14,224,9,14.0,4.260733053577303,21.09062861520765,147.09062861520766
2026-01-14,SKU_027,18,206,9,14.5,4.292211192739348,21.246445404059774,151.74644540405978
2026-01-15,SKU_027,14,192,9,14.428571428571429,4.29157108965731,21.243276893803685,151.10041975094654
2026-01-16,SKU_027,14,178,9,14.071428571428571,4.084949594158195,20.22050049108306,146.8633576339402
2026-01-17,SKU_027,22,156,9,14.285714285714286,4.4276851293193396,21.91704139013073,150.4884699615593
2026-01-18,SKU_027,15,141,9,13.928571428571429,4.12243926510816,20.40607436228539,145.76321721942824
2026-01-19,SKU_027,16,125,9,14.714285714285714,3.24460668301607,16.060803080929546,148.48937450950098
2026-01-20,SKU_027,11,114,9,14.571428571428571,3.3675895445643844,16.6695682455937,147.81242538845083
2026-01-21,SKU_027,14,100,9,15.0,2.8010986855435607,13.865438493440625,148.86543849344062
2026-01-22,SKU_027,15,85,9,15.142857142857142,2.7416206003901293,13.57102197193114,149.85673625764542
2026-01-23,SKU_027,8,77,9,14.857142857142858,3.2547513873422975,16.111019367344372,149.8253050816301
2026-01-24,SKU_027,22,55,9,15.142857142857142,3.697340891820727,18.301837414512597,154.58755170022687
2026-01-25,SKU_027,9,46,9,14.714285714285714,4.046433784658584,20.029847234059986,152.4584186626314
2026-01-26,SKU_027,13,215,9,14.642857142857142,4.068776849981463,20.14044540740824,151.92615969312251
2026-01-27,SKU_027,9,206,9,14.285714285714286,4.339949865512832,21.482751834288518,150.0541804057171
2026-01-28,SKU_027,14,192,9,14.0,4.206222496766867,20.820801358995993,146.820801358996
2026-01-29,SKU_027,11,181,9,13.785714285714286,4.28195806088346,21.19569240137313,145.2671209728017
2026-01-30,SKU_027,15,166,9,13.857142857142858,4.294130929485086,21.255948100951173,145.9702338152369
2026-01-31,SKU_027,12,154,9,13.142857142857142,3.6131627495789695,17.885155610415897,136.17086989613017
2026-02-01,SKU_027,19,135,9,13.428571428571429,3.916715376518869,19.3877411137684,140.24488397091125
2026-02-02,SKU_027,4,131,9,12.571428571428571,4.569367667316877,22.61836995321854,135.7612270960757
2026-02-03,SKU_027,14,117,9,12.785714285714286,4.560340261066415,22.573684292278752,137.64511286370734
2026-02-04,SKU_027,14,103,9,12.785714285714286,4.560340261066415,22.573684292278752,137.64511286370734
2026-02-05,SKU_027,5,98,9,12.071428571428571,4.953076522018111,24.517728783989647,133.16058592684678
2026-02-06,SKU_027,13,85,9,12.428571428571429,4.815268755408486,23.835580339272003,135.69272319641487
2026-02-07,SKU_027,22,63,9,12.428571428571429,4.815268755408486,23.835580339272003,135.69272319641487
2026-02-08,SKU_027,15,48,9,12.857142857142858,4.753252212265471,23.528598450714078,139.2428841649998
2026-02-09,SKU_027,5,225,9,12.285714285714286,5.195094897016895,25.715719740233627,136.2871483116622
2026-02-10,SKU_027,16,209,9,12.785714285714286,5.191391860623646,25.69738971008705,140.76881828151562
2026-02-11,SKU_027,11,198,9,12.571428571428571,5.199323709192093,25.736652360500862,138.879509503358
2026-02-12,SKU_027,18,180,9,13.071428571428571,5.370350020311464,26.58323260054175,144.2260897433989
2026-02-13,SKU_027,17,163,9,13.214285714285714,5.451585110752672,26.985346298225725,145.91391772679714
2026-02-14,SKU_027,12,151,9,13.214285714285714,5.451585110752672,26.985346298225725,145.91391772679714
2026-02-15,SKU_027,16,135,9,13.0,5.262348115842174,26.04862317341876,143.04862317341878
2026-02-16,SKU_027,12,123,9,13.571428571428571,4.602913554132121,22.784422092953996,144.92727923581114
2026-02-17,SKU_027,8,115,9,13.142857142857142,4.8334912188435135,23.92578153327539,142.21149581898968
2025-11-26,SKU_028,15,635,9,15.0,0.0,0.0,135.0
2025-11-27,SKU_028,23,612,9,19.0,5.656854249492381,28.00142853498728,199.00142853498727
2025-11-28,SKU_028,17,595,9,18.333333333333332,4.163331998932265,20.608493394714714,185.6084933947147
2025-11-29,SKU_028,21,574,9,19.0,3.6514837167011076,18.074844397670482,189.0748443976705
2025-11-30,SKU_028,30,544,9,21.2,5.848076606885378,28.94797920408262,219.7479792040826
2025-12-01,SKU_028,10,534,9,19.333333333333332,6.947421584060281,34.38973684109839,208.3897368410984
2025-12-02,SKU_028,29,505,9,20.714285714285715,7.319250547113999,36.23029020821429,222.65886163678573
2025-12-03,SKU_028,26,479,9,21.375,7.029275516418053,34.79491380626936,227.16991380626936
2025-12-04,SKU_028,16,463,9,20.77777777777778,6.815016100086958,33.73432969543044,220.73432969543043
2025-12-05,SKU_028,33,430,9,22.0,7.498147919467996,37.11583220136658,235.11583220136657
2025-12-06,SKU_028,32,398,9,22.90909090909091,7.725989198213334,38.243646531156,244.4254647129742
2025-12-07,SKU_028,41,357,9,24.416666666666668,9.02983271095754,44.69767191923982,264.44767191923984
2025-12-08,SKU_028,19,338,9,24.0,8.774964387392123,43.436073717591,259.436073717591
2025-12-09,SKU_028,18,320,9,23.571428571428573,8.581861782174755,42.480215821765036,254.6230729646222
2025-12-10,SKU_028,28,292,9,24.5,8.281118467750785,40.99153641536638,261.4915364153664
2025-12-11,SKU_028,26,266,9,24.714285714285715,8.278132188330442,40.976754332235686,263.40532576080716
2025-12-12,SKU_028,24,242,9,25.214285714285715,7.982467050967404,39.513211902288646,266.44178333086006
2025-12-13,SKU_028,36,206,9,26.285714285714285,8.370539652013727,41.43417127746795,278.0055998488965
2025-12-14,SKU_028,46,160,9,27.428571428571427,9.873930600045025,48.87595647022287,295.7330993273657
2025-12-15,SKU_028,28,132,9,28.714285714285715,8.507269031459295,42.11098170572351,300.539553134295
2025-12-16,SKU_028,28,104,9,28.642857142857142,8.508883528471811,42.11897346593546,299.90468775164976
2025-12-17,SKU_028,26,78,9,28.642857142857142,8.508883528471811,42.11897346593546,299.90468775164976
2025-12-18,SKU_028,29,49,9,29.571428571428573,7.693296639725599,38.08181836664171,304.22467550949887
2025-12-19,SKU_028,28,371,9,29.214285714285715,7.637746057258309,37.80684298342863,300.73541441200007
2025-12-20,SKU_028,41,330,9,29.857142857142858,8.244878530216317,40.81214872457077,309.5264344388565
2025-12-21,SKU_028,27,303,9,28.857142857142858,7.614330041311709,37.690933704492956,297.4052194187787
2025-12-22,SKU_028,18,285,9,28.785714285714285,7.717896997624034,38.203590138238965,297.2750187096675
2025-12-23,SKU_028,22,263,9,29.071428571428573,7.353327720932108,36.398972218613935,298.0418293614711
2025-12-24,SKU_028,22,241,9,28.642857142857142,7.591565591619962,37.57824967851881,295.3639639642331
2025-12-25,SKU_028,17,224,9,28.0,8.190050248742255,40.540748731274164,292.54074873127416
2025-12-26,SKU_028,27,197,9,28.214285714285715,8.11625691890211,40.17547174856544,294.1040431771369
2025-12-27,SKU_028,43,154,9,28.714285714285715,8.81806337912366,43.64941372666211,302.07798515523353
2025-12-28,SKU_028,32,122,9,27.714285714285715,7.3842719700368935,36.552146251682615,285.9807176802541
2025-12-29,SKU_028,17,105,9,26.928571428571427,7.9175004380683935,39.19162716843854,281.54877002558135
2025-12-30,SKU_028,16,89,9,26.071428571428573,8.425823727951203,41.70782745335845,276.3506845962156
2025-12-31,SKU_028,25,414,9,26.0,8.430713082350927,41.732029757637086,275.73202975763706
2026-01-01,SKU_028,25,389,9,25.714285714285715,8.388898996508802,41.52505003271857,272.95362146129
2026-01-02,SKU_028,33,356,9,26.071428571428573,8.597533507790617,42.557790863563554,277.2006480064207
2026-01-03,SKU_028,44,312,9,26.285714285714285,9.024995814433904,44.67372928144782,281.2451578528764
2026-01-04,SKU_028,43,269,9,27.428571428571427,10.074448148385375,49.868518334507606,296.72566119165043
2026-01-05,SKU_028,11,258,9,26.928571428571427,10.730719996736084,53.11706398384362,295.4742068409864
2026-01-06,SKU_028,21,237,9,26.857142857142858,10.769309261880354,53.308080846307746,295.02236656059347
2026-01-07,SKU_028,31,206,9,27.5,10.725598423326389,53.09171219546562,300.5917121954656
2026-01-08,SKU_028,19,187,9,27.642857142857142,10.587417371267017,52.40771598777173,301.193430273486
2026-01-09,SKU_028,31,156,9,27.928571428571427,10.622648414621437,52.58210965237611,303.93925250951895
2026-01-10,SKU_028,36,120,9,27.428571428571427,10.005492996843788,49.527190334376755,296.3843331915196
2026-01-11,SKU_028,35,85,9,27.642857142857142,10.142121935898688,50.2035035826985,298.98921786841277
2026-01-12,SKU_028,19,66,9,27.785714285714285,9.993679321132252,49.46871263960465,299.5401412110332
2026-01-13,SKU_028,14,402,9,27.642857142857142,10.1875273882191,50.42826057168455,299.21397485739885
2026-01-14,SKU_028,17,385,9,27.071428571428573,10.564558207037818,52.2945631248372,295.9374202676944
2026-01-15,SKU_028,22,363,9,26.857142857142858,10.639961992826441,52.66781186449088,294.3820975787766
2026-01-16,SKU_028,36,327,9,27.071428571428573,10.80216705975302,53.47072694577744,297.11358408863464
2026-01-17,SKU_028,18,309,9,25.214285714285715,9.861959326535562,48.81669866635103,275.7452700949225
2026-01-18,SKU_028,34,275,9,24.571428571428573,8.855370258638676,43.83408278026144,264.9769399231186
2026-01-19,SKU_028,26,249,9,25.642857142857142,7.947976451294358,39.34248343390707,270.12819771962137
2026-01-20,SKU_028,21,228,9,25.642857142857142,7.947976451294358,39.34248343390707,270.12819771962137
2026-01-21,SKU_028,13,215,9,24.357142857142858,8.454467575076622,41.84961449662928,261.063900210915
2026-01-22,SKU_028,20,195,9,24.428571428571427,8.409832027173595,41.62866853450929,261.48581139165213
2026-01-23,SKU_028,30,165,9,24.357142857142858,8.353784428970759,41.35123292340525,260.56551863769096
2026-01-24,SKU_028,36,129,9,24.357142857142858,8.353784428970759,41.35123292340525,260.56551863769096
2026-01-25,SKU_028,32,97,9,24.142857142857142,8.094225319107663,40.06641532958293,257.3521296152972
2026-01-26,SKU_028,18,79,9,24.071428571428573,8.1473382695897,40.329324434469015,256.9721815773262
2026-01-27,SKU_028,25,404,9,24.857142857142858,7.6143300413117085,37.690933704492956,261.4052194187787
2026-01-28,SKU_028,22,382,9,25.214285714285715,7.329377887636864,36.28042054380247,263.2089919723739
2026-01-29,SKU_028,18,364,9,24.928571428571427,7.53927445717818,37.319408563031985,261.6765514201748
2026-01-30,SKU_028,33,331,9,24.714285714285715,7.236962510171402,35.82296442534844,258.2515358539199
2026-01-31,SKU_028,38,293,9,26.142857142857142,7.764387566686394,38.43371845509765,273.71943274081195
2026-02-01,SKU_028,28,265,9,25.714285714285715,7.456835495328805,36.91133570187759,268.33990713044903
2026-02-02,SKU_028,14,251,9,24.857142857142858,8.08471628213615,40.01934559657394,263.73363131085966
2026-02-03,SKU_028,23,228,9,25.0,8.02879433424088,39.74253195449236,264.74253195449234
2026-02-04,SKU_028,31,197,9,26.285714285714285,7.373847460696914,36.50054493044972,273.0719735018783
2026-02-05,SKU_028,20,177,9,26.285714285714285,7.373847460696914,36.50054493044972,273.0719735018783
2026-02-06,SKU_028,35,142,9,26.642857142857142,7.68221865846602,38.0269823594068,277.8126966451211
2026-02-07,SKU_028,43,99,9,27.142857142857142,8.52017644144806,42.17487338516789,286.46058767088215
2026-02-08,SKU_028,32,67,9,27.142857142857142,8.52017644144806,42.17487338516789,286.46058767088215
2026-02-09,SKU_028,19,398,9,27.214285714285715,8.441459693574428,41.785225483193415,286.71379691176486
2026-02-10,SKU_028,13,385,9,26.357142857142858,9.253748869072906,45.806056901910885,283.0203426161966
2026-02-11,SKU_028,28,357,9,26.785714285714285,9.175037802718778,45.41643712345795,286.4878656948865
2026-02-12,SKU_028,24,333,9,27.214285714285715,8.868080803807386,43.89699997884656,288.825571407418
2026-02-13,SKU_028,23,310,9,26.5,8.768387273872849,43.4035170056706,281.9035170056706
2026-02-14,SKU_028,34,276,9,26.214285714285715,8.423214911810655,41.69491381346274,277.6234852420342
2026-02-15,SKU_028,29,247,9,26.285714285714285,8.443737519410657,41.79650072108275,278.3679292925113
2026-02-16,SKU_028,26,221,9,27.142857142857142,7.674705134472517,37.98979041563896,282.2755047013532
2026-02-17,SKU_028,15,206,9,26.571428571428573,8.280786712108247,40.989894224935824,280.132751367793
2025-11-26,SKU_029,27,713,3,27.0,0.0,0.0,81.0
2025-11-27,SKU_029,37,676,3,32.0,7.0710678118654755,20.20829037796122,116.20829037796122
2025-11-28,SKU_029,44,632,3,36.0,8.54400374531753,24.41777016846542,132.4177701684654
2025-11-29,SKU_029,62,570,3,42.5,14.753530650887152,42.1638767192961,169.6638767192961
2025-11-30,SKU_029,51,519,3,44.2,13.330416347586446,38.096781360109674,170.6967813601097
2025-12-01,SKU_029,31,488,3,42.0,13.0843417870369,37.39352885192837,163.39352885192838
2025-12-02,SKU_029,22,466,3,39.142857142857146,14.135399669253212,40.39733018052413,157.82590160909558
2025-12-03,SKU_029,30,436,3,38.0,13.480144128097656,38.524685963307064,152.52468596330706
2025-12-04,SKU_029,39,397,3,38.111111111111114,12.613925285616334,36.049133137982665,150.382466471316
2025-12-05,SKU_029,42,355,3,38.5,11.95593762297397,34.168680834940055,149.66868083494006
2025-12-06,SKU_029,62,293,3,40.63636363636363,13.373651163932214,38.220341442744854,160.12943235183576
2025-12-07,SKU_029,51,242,3,41.5,13.097536201341631,37.43123695524902,161.931236955249
